PWFullMatrixObject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volt PU Mag.,-180,-178.8,-177.6,-176.4,-175.2,-174,-172.8,-171.6,-170.4,-169.2,-168,-166.8,-165.6,-164.4,-163.2,-162,-160.8,-159.6,-158.4,-157.2,-156,-154.8,-153.6,-152.4,-151.2,-150,-148.8,-147.6,-146.4,-145.2,-144,-142.8,-141.6,-140.4,-139.2,-138,-136.8,-135.6,-134.4,-133.2,-132,-130.8,-129.6,-128.4,-127.2,-126,-124.8,-123.6,-122.4,-121.2,-120,-118.8,-117.6,-116.4,-115.2,-114,-112.8,-111.6,-110.4,-109.2,-108,-106.8,-105.6,-104.4,-103.2,-102,-100.8,-99.6,-98.4,-97.2,-96,-94.8,-93.6,-92.4,-91.2,-90,-88.8,-87.6,-86.4,-85.2,-84,-82.8,-81.6,-80.4,-79.2,-78,-76.8,-75.6,-74.4,-73.2,-72,-70.8,-69.6,-68.4,-67.2,-66,-64.8,-63.6,-62.4,-61.2,-60,-58.8,-57.6,-56.4,-55.2,-54,-52.8,-51.6,-50.4,-49.2,-48,-46.8,-45.6,-44.4,-43.2,-42,-40.8,-39.6,-38.4,-37.2,-36,-34.8,-33.6,-32.4,-31.2,-30,-28.8,-27.6,-26.4,-25.2,-24,-22.8,-21.6,-20.4,-19.2,-18,-16.8,-15.6,-14.4,-13.2,-12,-10.8,-9.6,-8.4,-7.2,-6,-4.8,-3.6,-2.4,-1.2,0,1.2,2.4,3.6,4.8,6,7.2,8.4,9.6,10.8,12,13.2,14.4,15.6,16.8,18,19.2,20.4,21.6,22.8,24,25.2,26.4,27.6,28.8,30,31.2,32.4,33.6,34.8,36,37.2,38.4,39.6,40.8,42,43.2,44.4,45.6,46.8,48,49.2,50.4,51.6,52.8,54,55.2,56.4,57.6,58.8,60,61.2,62.4,63.6,64.8,66,67.2,68.4,69.6,70.8,72,73.2,74.4,75.6,76.8,78,79.2,80.4,81.6,82.8,84,85.2,86.4,87.6,88.8,90,91.2,92.4,93.6,94.8,96,97.2,98.4,99.6,100.8,102,103.2,104.4,105.6,106.8,108,109.2,110.4,111.6,112.8,114,115.2,116.4,117.6,118.8,120,121.2,122.4,123.6,124.8,126,127.2,128.4,129.6,130.8,132,133.2,134.4,135.6,136.8,138,139.2,140.4,141.6,142.8,144,145.2,146.4,147.6,148.8,150,151.2,152.4,153.6,154.8,156,157.2,158.4,159.6,160.8,162,163.2,164.4,165.6,166.8,168,169.2,170.4,171.6,172.8,174,175.2,176.4,177.6,178.8
1.2,-20,4,-12,16,10,17,6,3,10,-20,20,9,20,20,20,20,20,20,6,7,-20,17,-20,-20,20,-20,20,-20,13,-20,20,-20,20,6,16,12,20,20,20,10,20,6,11,-20,15,20,13,20,11,10,-20,16,20,20,12,20,20,20,14,-20,20,20,10,18,-20,12,20,-20,20,7,18,9,14,9,12,7,9,7,8,11,20,10,7,11,10,10,8,7,7,7,7,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,7,7,7,8,10,10,11,8,-20,20,20,8,5,14,6,10,13,-20,9,5,-20,20,-20,20,9,-14,10,12,-20,20,20,16,-20,20,-20,-18,-20,20,-20,-20,7,-20,13,-20,-20,20,-20,-20,18,7,-11,-20,20,20,20,-20,19,-20,12,20,6,-11,-20,-20,20,-20,16,-20,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,10,-20,-20,20,20,5,8,20,5,4,13,4,8,7,-20,20,17,-20,17,20,20,-19,7,7,20,15,20,-20,20,-20,-20,20,20,-20,20,20,19,20,-20,-20,20,20,20,19,-20,20,20,20,-20,20,20,20,13,14,-20,20,-20,20,-20,-20,20,-20,20,20,20,20,20,17,10,19,20,-20,20,-20,-20,-20,-20,16,20,-20,-20,-20,-20,-20,-20,-20,18,20,20,16,20,12,11,14,6,20,17,6,20,4,20,18,20,7
1.196,9,7,13,12,20,16,4,11,6,20,16,20,20,-20,20,20,18,-20,20,10,-20,-20,-20,-20,-20,-20,-20,12,18,11,20,-20,-20,6,4,9,11,7,20,12,18,20,9,20,20,-20,9,-20,20,12,-20,20,20,-20,-20,20,20,20,16,-20,7,20,-18,12,20,11,18,20,20,11,-20,7,20,5,20,5,6,6,9,11,20,11,11,11,10,10,8,7,7,7,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,7,7,7,6,10,10,11,7,20,20,19,9,8,10,5,7,20,16,10,6,-20,20,8,15,6,14,20,20,20,17,18,19,-20,9,-20,-20,-20,10,-20,15,-20,20,12,-20,-20,-20,20,20,9,7,3,18,-20,14,20,-20,20,-14,20,13,7,8,-20,-20,20,-16,20,20,-20,15,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,20,20,6,18,-12,7,9,20,7,5,9,9,11,9,15,8,-20,-20,-19,20,11,-20,20,-20,-20,-20,16,20,20,-20,18,20,20,20,20,-20,20,20,20,20,20,-20,20,20,20,-20,-20,20,-20,-20,-20,20,-20,20,20,-20,20,-20,-20,20,-20,20,-20,19,20,20,-20,-20,-20,20,-20,-20,-20,20,20,-20,-20,-20,12,20,20,-20,20,15,19,20,20,20,20,9,10,20,20,20,8,6,15,20,19,20
1.192,15,6,20,12,5,13,9,12,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,-20,-20,20,20,13,-20,20,-20,5,8,20,20,20,-20,8,16,7,8,-20,-20,7,18,-20,-20,20,-20,20,19,20,-20,-20,20,12,20,-20,8,20,7,20,-20,20,13,-20,-20,17,8,-11,14,9,6,5,8,8,8,-20,14,9,11,11,10,10,8,7,7,7,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,7,7,7,6,10,10,11,10,20,18,20,7,4,4,15,8,12,20,20,11,-20,20,18,9,20,20,19,9,20,19,-20,20,19,9,9,9,10,-20,20,-20,20,20,-17,20,-20,-20,-20,20,17,-6,8,9,11,20,-20,14,-20,9,20,-20,7,17,20,20,-20,20,-20,18,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,16,8,20,20,20,9,11,4,7,5,17,12,9,5,12,20,10,7,-20,9,-17,-20,8,14,20,7,12,-20,-20,-20,19,-20,-20,20,-20,20,20,20,-20,-20,12,20,-20,19,-20,20,-20,20,-20,-20,-20,20,13,20,-20,20,-20,20,-20,20,-20,-20,20,-20,-20,20,20,20,-20,-20,20,-20,20,20,-20,-20,-20,16,12,-20,19,15,-20,20,-20,20,-20,20,19,19,20,-20,14,18,20,-20,20,-20,5,16,7,20,-20,20
1.188,16,9,8,-20,20,5,10,-20,-9,20,-20,6,-20,19,-16,-20,-20,4,20,20,20,-20,20,20,20,-20,20,20,11,20,20,-20,-20,4,5,7,19,17,-20,17,20,9,12,20,17,12,-20,-20,12,-20,-20,20,-20,-20,20,15,-20,-20,20,8,8,20,5,20,20,20,20,20,20,-12,13,20,11,7,8,6,4,5,14,-20,-20,20,12,11,10,10,8,7,7,7,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,7,7,7,6,10,10,11,6,20,20,17,12,5,7,6,6,9,18,20,6,-20,19,20,19,20,12,11,-20,20,20,19,9,14,15,16,8,-11,13,-20,-20,-20,20,20,15,20,-20,8,-20,20,10,11,7,15,-20,-20,10,20,9,20,15,7,9,-20,-20,-20,20,-20,20,-20,20,-20,-20,-20,-20,-20,17,-20,-20,9,20,20,7,20,14,20,-20,20,6,11,8,7,5,9,12,9,20,20,12,5,20,-20,4,20,12,16,20,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,20,20,-20,20,-20,20,-20,-20,16,-20,-20,-20,20,-20,-20,20,20,20,20,-20,20,-20,-20,-20,-20,-20,20,20,-20,20,-20,19,20,-20,20,20,-20,-20,-20,-20,-20,20,20,-20,-20,14,-20,-20,20,13,20,20,17,-20,10,8,20,20,-20,-20,10,-20,20,-15,20,-20
1.184,3,16,17,20,18,4,5,20,-20,20,20,20,20,20,14,20,-20,20,20,-20,-20,-20,15,-20,20,20,20,18,-20,9,15,20,20,7,6,8,9,13,20,15,-20,9,6,-20,13,10,-20,20,8,-20,13,7,5,11,-20,20,19,-20,-20,20,10,10,8,20,-20,-20,11,20,20,14,11,-18,11,6,10,3,16,2,18,20,7,12,7,11,10,8,8,7,7,7,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,7,7,7,6,10,10,11,6,20,20,18,11,4,12,6,13,14,17,14,5,20,-20,20,-12,20,20,-20,-20,20,20,18,20,20,7,9,20,12,20,12,-20,-20,-20,15,20,-20,-20,20,20,-19,7,13,10,-20,-20,18,12,20,20,5,16,5,7,20,20,-20,20,20,-20,-20,11,-20,-20,-20,-20,-20,-20,-20,-20,-20,13,20,20,20,20,11,-7,20,4,4,6,13,9,7,9,19,-20,8,19,10,20,-20,6,10,20,20,20,20,-20,-20,-20,20,-20,-20,20,-20,-20,20,11,9,-20,20,-20,20,-20,20,-20,-20,18,-20,20,14,20,20,-20,20,20,-20,20,20,-20,20,-20,20,20,-20,20,20,20,-20,-20,20,20,-20,-20,-20,20,-20,-20,20,19,-20,-20,-20,20,20,18,18,20,-20,7,12,18,6,-20,8,9,5,-20,20,20,10,-15
1.18,9,20,-20,9,14,11,11,20,11,15,20,-20,20,19,20,20,-20,6,8,-20,-20,20,20,19,-20,20,-20,20,-20,-20,-20,-20,20,8,6,16,18,12,-20,18,9,-10,8,-20,20,13,-20,12,14,-20,20,8,9,17,13,-20,-20,20,-18,20,6,15,20,14,17,-9,13,20,-20,20,17,18,10,20,7,8,3,4,13,20,18,20,11,11,10,8,6,7,7,7,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,7,7,7,6,10,10,11,8,20,-20,-20,-20,7,6,6,6,19,18,15,20,-20,-20,13,20,19,8,-20,20,20,-20,20,20,-11,15,14,13,7,-20,20,20,-20,-20,20,20,-20,12,-20,7,16,7,6,8,12,-20,-20,-20,20,20,18,8,6,20,-20,-20,20,-20,20,-20,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,20,20,-20,16,-20,19,20,20,5,7,15,20,17,7,6,-19,7,8,14,20,20,9,11,7,8,20,17,-20,-20,18,20,-20,-20,20,20,20,-20,-20,-20,18,-20,-20,-20,-20,18,-20,-20,-20,-20,-20,-20,-20,20,20,17,-20,20,-20,20,20,-20,20,13,20,15,-20,20,7,20,20,20,20,20,20,-20,-20,20,20,20,20,20,20,20,-20,-20,-20,20,20,20,15,20,20,-20,18,9,-20,20,-20,8,16,20,20,12,13
1.176,14,20,9,13,17,9,16,10,8,20,20,20,20,20,20,-20,15,20,10,20,-20,15,-20,-20,20,20,20,7,20,20,-20,20,20,20,6,18,20,-20,-20,13,11,20,-10,-20,6,-20,17,-20,20,-20,18,20,8,-20,20,-8,20,-20,20,-20,15,20,-20,20,20,-20,20,-20,-20,15,14,13,9,8,5,7,6,8,18,19,17,20,11,11,10,8,6,7,7,7,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,7,7,7,6,10,10,11,12,20,20,13,19,5,6,6,15,20,17,20,14,20,20,20,-20,11,-20,17,-19,20,16,-20,-12,9,18,12,17,20,12,16,8,-20,-20,10,-20,-20,-20,-20,18,-20,-20,-14,12,13,-20,-20,11,17,8,-20,13,4,-20,-20,-20,-20,20,-20,-20,-20,19,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,20,20,8,20,6,10,7,3,6,5,6,7,6,11,20,18,7,-20,-20,20,-20,7,5,20,20,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,20,20,20,20,-16,-20,20,20,-20,-20,20,-20,20,20,20,-20,20,-20,20,20,20,-20,20,-20,20,-20,-20,20,-20,19,20,-20,20,20,-20,-20,-20,-20,-20,-20,20,-20,20,-20,12,20,20,-20,-20,-20,20,-20,-20,-20,14,15,18,-20,-20,-20,-20,14,6,20,20,-20,11
1.172,-17,11,20,10,11,4,20,20,-20,20,20,-20,20,-20,20,20,5,15,-20,-20,16,20,-20,-20,-20,13,20,13,-20,20,-20,11,20,16,5,19,-20,20,-20,20,20,11,10,12,-20,12,10,20,-20,7,11,19,-20,11,6,5,20,20,-20,20,11,11,20,20,-20,14,20,20,20,14,19,13,13,15,7,7,3,8,20,20,20,12,20,11,10,8,7,7,7,7,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,7,7,7,6,10,10,11,5,-20,20,20,19,12,10,11,17,-15,15,11,20,7,20,17,16,16,14,12,20,20,18,-20,11,20,15,15,-13,20,7,8,-20,20,-20,20,-20,20,20,20,20,14,-20,11,20,20,-20,-20,17,14,-20,20,7,5,20,20,-20,15,-20,20,20,-20,17,-20,-20,-20,-20,-20,-20,-20,-20,-20,11,11,-20,11,20,20,6,5,12,6,5,16,5,20,9,7,7,-20,20,16,18,10,-20,8,20,-6,-20,-20,-20,20,-20,-20,-20,20,20,20,-20,-20,-20,20,-18,20,-20,20,-20,-20,20,-20,20,20,18,20,20,20,-20,-20,20,-20,-20,20,-20,20,20,20,-20,20,20,-20,-20,20,20,-20,20,-20,-20,-20,20,13,20,-20,20,20,20,-20,-20,-20,-20,20,20,15,20,5,8,18,14,6,12,7,20,20,20,20,5
1.168,6,20,-20,10,10,11,9,11,20,20,20,-20,11,-15,20,-20,-20,-20,20,20,20,20,20,9,20,-20,-20,18,20,-20,-20,15,-20,9,7,9,10,-20,20,12,18,20,20,20,20,14,10,10,20,20,20,20,7,15,17,20,8,20,20,-20,8,9,20,20,20,14,-15,13,6,12,20,-20,14,9,7,9,8,6,20,14,19,20,14,10,10,8,7,7,7,7,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,7,7,7,7,8,10,11,6,20,19,20,9,6,3,7,13,9,20,6,-20,20,20,-20,15,-20,12,20,18,20,17,20,7,20,20,11,-14,12,-10,-20,-20,-20,9,-20,20,-20,20,20,20,14,20,14,9,20,-20,20,-20,-20,20,-20,7,6,18,20,20,20,20,20,20,-20,14,-20,-20,-20,-20,-20,-20,14,-20,-20,12,15,-20,8,12,20,11,-20,7,20,5,5,12,7,5,5,11,5,-20,20,20,-20,-20,7,20,13,15,-20,-20,20,-20,-20,20,20,20,-20,-20,-20,20,-20,20,-20,20,20,20,-20,-20,-20,-20,12,20,10,-20,-20,20,20,20,20,-20,-20,20,20,-20,-20,20,-14,-20,-20,20,20,20,20,-20,-20,-20,20,20,20,-20,20,-19,20,20,-20,20,-20,-20,20,-20,7,-20,11,20,14,8,12,6,-20,20,20,-13,8,3
